is_comb;items;min_support;candidate_size;ja_version;correct;incorrect;empty_candidates;num_of_patterns;total;accuracy_overall;error_rate;avg_len_of_candidates;median_len_of_candidates;modus_len_of_candidates;max_len_of_candidates;min_len_of_candidates;guess_1;guess_2;guess_3;guess_perc_1;guess_perc_2;guess_perc_3;time_elapsed
False;JA3+JA4;0.8;3;4;937;3697;0;38;4634;0.20220112214069919;0.7977988778593008;2.833405265429435;3.0;3;3;1;308;363;266;0.07;0.08;0.06
True;JA3+JA4;0.8;3;4;1834;2800;0;38;4634;0.3957703927492447;0.6042296072507553;2.1829952524816574;3.0;3;3;1;1542;193;99;0.33;0.04;0.02
False;JA3+JA4;0.7;3;4;1431;3203;0;46;4634;0.30880448856279674;0.6911955114372033;2.782261545101424;3.0;3;3;1;707;380;344;0.15;0.08;0.07
True;JA3+JA4;0.7;3;4;2579;2055;0;46;4634;0.5565386275356063;0.4434613724643936;2.039490720759603;2.0;3;3;1;2025;320;234;0.44;0.07;0.05
False;JA3+JA4;0.6;3;4;1541;3093;0;52;4634;0.33254208027621923;0.6674579197237808;2.7505394907207594;3.0;3;3;1;771;452;318;0.17;0.1;0.07
True;JA3+JA4;0.6;3;4;2731;1903;0;52;4634;0.5893396633577902;0.41066033664220974;1.9844626672421235;2.0;1;3;1;2163;360;208;0.47;0.08;0.04
False;JA3+JA4;0.5;3;4;1822;2812;0;62;4634;0.39318083728959863;0.6068191627104014;2.8174363400949503;3.0;3;3;1;670;639;513;0.14;0.14;0.11
True;JA3+JA4;0.5;3;4;3072;1562;0;62;4634;0.6629261976694001;0.3370738023305999;1.8925334484246872;1.0;1;3;1;2502;356;214;0.54;0.08;0.05
False;JA3+JA4;0.4;3;4;1579;3055;0;71;4634;0.3407423392317652;0.6592576607682348;2.7764350453172204;3.0;3;3;1;826;454;299;0.18;0.1;0.06
True;JA3+JA4;0.4;3;4;3231;1403;0;71;4634;0.6972378075097109;0.3027621924902892;1.8137678031937852;1.0;1;3;1;2685;292;254;0.58;0.06;0.05
False;JA3+JA4;0.3;3;4;1594;3040;0;88;4634;0.34397928355632285;0.6560207164436772;2.768882175226586;3.0;3;3;1;846;494;254;0.18;0.11;0.05
True;JA3+JA4;0.3;3;4;3392;1242;0;88;4634;0.7319810099266293;0.2680189900733707;1.7537764350453173;1.0;1;3;1;2831;334;227;0.61;0.07;0.05
False;JA3+JA4;0.2;3;4;1972;2662;0;113;4634;0.4255502805351748;0.5744497194648253;2.790677600345274;3.0;3;3;1;1062;584;326;0.23;0.13;0.07
True;JA3+JA4;0.2;3;4;3607;1027;0;113;4634;0.7783772119119551;0.2216227880880449;1.7136383254208027;1.0;1;3;1;3121;331;155;0.67;0.07;0.03
False;JA3+JA4;0.1;3;4;2029;2605;0;149;4634;0.43785066896849373;0.5621493310315062;2.790677600345274;3.0;3;3;1;842;861;326;0.18;0.19;0.07
True;JA3+JA4;0.1;3;4;3632;1002;0;149;4634;0.7837721191195511;0.21622788088044886;1.7136383254208027;1.0;1;3;1;3042;434;156;0.66;0.09;0.03
False;JA3+JA4;0.05;3;4;2217;2417;0;196;4634;0.4784203711696159;0.5215796288303841;2.790677600345274;3.0;3;3;1;804;1046;367;0.17;0.23;0.08
True;JA3+JA4;0.05;3;4;3551;1083;0;196;4634;0.76629261976694;0.23370738023305998;1.7136383254208027;1.0;1;3;1;3061;322;168;0.66;0.07;0.04
False;JA3+JA4;0.01;3;4;2119;2515;0;278;4634;0.45727233491583946;0.5427276650841606;2.790677600345274;3.0;3;3;1;989;681;449;0.21;0.15;0.1
True;JA3+JA4;0.01;3;4;3501;1133;0;278;4634;0.755502805351748;0.24449719464825204;1.7136383254208027;1.0;1;3;1;3009;291;201;0.65;0.06;0.04
False;JA4+JA4S+SNI;0.95;3;4;515;4119;0;117;4634;0.11113508847647821;0.8888649115235218;2.7274492878722487;3.0;3;3;1;190;231;94;0.04;0.05;0.02
True;JA4+JA4S+SNI;0.95;3;4;738;3896;0;117;4634;0.15925766076823478;0.8407423392317652;2.5945187742770823;3.0;3;3;1;549;115;74;0.12;0.02;0.02
False;JA4+JA4S+SNI;0.85;3;4;923;3711;0;154;4634;0.1991799741044454;0.8008200258955546;2.8998705222270176;3.0;3;3;1;289;370;264;0.06;0.08;0.06
True;JA4+JA4S+SNI;0.85;3;4;1809;2825;0;154;4634;0.3903754855416487;0.6096245144583513;2.1670263271471732;3.0;3;3;1;1556;212;41;0.34;0.05;0.01
False;JA4+JA4S+SNI;0.75;3;4;1291;3343;0;176;4634;0.27859300820025895;0.721406991799741;2.790677600345274;3.0;3;3;1;731;387;173;0.16;0.08;0.04
True;JA4+JA4S+SNI;0.75;3;4;2563;2071;0;176;4634;0.553085886922745;0.4469141130772551;1.9784203711696158;2.0;1;3;1;2219;191;153;0.48;0.04;0.03
False;JA4+JA4S+SNI;0.65;3;4;1572;3062;0;198;4634;0.33923176521363835;0.6607682347863617;2.771687526974536;3.0;3;3;1;788;557;227;0.17;0.12;0.05
True;JA4+JA4S+SNI;0.65;3;4;2892;1742;0;198;4634;0.6240828657747087;0.3759171342252913;1.9529564091497627;2.0;1;3;1;2387;323;182;0.52;0.07;0.04
False;JA4+JA4S+SNI;0.55;3;4;1687;2947;0;236;4634;0.3640483383685801;0.6359516616314199;2.8047043590850236;3.0;3;3;1;902;555;230;0.19;0.12;0.05
True;JA4+JA4S+SNI;0.55;3;4;3091;1543;0;236;4634;0.667026327147173;0.3329736728528269;1.8623219680621492;1.0;1;3;1;2596;316;179;0.56;0.07;0.04
False;JA4+JA4S+SNI;0.45;3;4;2011;2623;0;312;4634;0.4339663357790246;0.5660336642209755;2.7943461372464395;3.0;3;3;1;989;681;341;0.21;0.15;0.07
True;JA4+JA4S+SNI;0.45;3;4;3463;1171;0;312;4634;0.747302546396202;0.25269745360379803;1.7477341389728096;1.0;1;3;1;2892;321;250;0.62;0.07;0.05
False;JA4+JA4S+SNI;0.35;3;4;1802;2832;0;388;4634;0.3888649115235218;0.6111350884764782;2.809883470004316;3.0;3;3;1;1053;482;267;0.23;0.1;0.06
True;JA4+JA4S+SNI;0.35;3;4;3479;1155;0;388;4634;0.7507552870090635;0.24924471299093656;1.7429866206301252;1.0;1;3;1;2931;269;279;0.63;0.06;0.06
False;JA4+JA4S+SNI;0.25;3;4;2559;2075;0;554;4634;0.5522227017695296;0.4477772982304704;2.790677600345274;3.0;3;3;1;1220;867;472;0.26;0.19;0.1
True;JA4+JA4S+SNI;0.25;3;4;3726;908;0;554;4634;0.8040569702201122;0.19594302977988778;1.7136383254208027;1.0;1;3;1;3063;353;310;0.66;0.08;0.07
False;JA4+JA4S+SNI;0.15;3;4;2916;1718;0;904;4634;0.6292619766940009;0.37073802330599914;2.790677600345274;3.0;3;3;1;1620;670;626;0.35;0.14;0.14
True;JA4+JA4S+SNI;0.15;3;4;3664;970;0;904;4634;0.790677600345274;0.20932239965472593;1.7136383254208027;1.0;1;3;1;3191;329;144;0.69;0.07;0.03
False;JA4+JA4S;0.95;3;4;505;4129;0;60;4634;0.10897712559343979;0.8910228744065603;2.6663789382822616;3.0;3;3;1;180;231;94;0.04;0.05;0.02
True;JA4+JA4S;0.95;3;4;742;3892;0;60;4634;0.16012084592145015;0.8398791540785498;2.591066033664221;3.0;3;3;1;549;115;78;0.12;0.02;0.02
False;JA4+JA4S;0.85;3;4;919;3715;0;89;4634;0.19831678895123003;0.8016832110487699;2.8998705222270176;3.0;3;3;1;289;370;260;0.06;0.08;0.06
True;JA4+JA4S;0.85;3;4;1809;2825;0;89;4634;0.3903754855416487;0.6096245144583513;2.1670263271471732;3.0;3;3;1;1556;229;24;0.34;0.05;0.01
False;JA4+JA4S;0.75;3;4;1340;3294;0;109;4634;0.2891670263271472;0.7108329736728528;2.790677600345274;3.0;3;3;1;775;385;180;0.17;0.08;0.04
True;JA4+JA4S;0.75;3;4;2569;2065;0;109;4634;0.554380664652568;0.44561933534743203;1.9784203711696158;2.0;1;3;1;2225;195;149;0.48;0.04;0.03
False;JA4+JA4S;0.65;3;4;1626;3008;0;122;4634;0.3508847647820457;0.6491152352179542;2.771687526974536;3.0;3;3;1;835;563;228;0.18;0.12;0.05
True;JA4+JA4S;0.65;3;4;2920;1714;0;122;4634;0.6301251618472162;0.36987483815278377;1.9529564091497627;2.0;1;3;1;2394;336;190;0.52;0.07;0.04
False;JA4+JA4S;0.55;3;4;1770;2864;0;144;4634;0.3819594302977989;0.6180405697022011;2.8047043590850236;3.0;3;3;1;935;561;274;0.2;0.12;0.06
True;JA4+JA4S;0.55;3;4;3111;1523;0;144;4634;0.6713422529132499;0.3286577470867501;1.8623219680621492;1.0;1;3;1;2628;316;167;0.57;0.07;0.04
False;JA4+JA4S;0.45;3;4;2132;2502;0;186;4634;0.4600776866637894;0.5399223133362107;2.7932671558049202;3.0;3;3;1;1000;663;469;0.22;0.14;0.1
True;JA4+JA4S;0.45;3;4;3444;1190;0;186;4634;0.743202416918429;0.256797583081571;1.7693137678031938;1.0;1;3;1;2850;312;282;0.62;0.07;0.06
