is_comb;time;sliding_window_size;candidate_size;ja_version;correct;incorrect;empty_candidates;total;accuracy_overall;error_rate;avg_len_of_candidates;median_len_of_candidates;modus_len_of_candidates;max_len_of_candidates;min_len_of_candidates;guess_1;guess_2;guess_3;guess_4;guess_perc_1;guess_perc_2;guess_perc_3;guess_perc_4
False;2.3553905487060547;3;4;4;377;28;0;405;0.9308641975308642;0.0691358024691358;2.454320987654321;2.0;1;4;1;262;81;24;10;0.65;0.2;0.06;0.02
False;2.2170848846435547;3;3;4;367;38;0;405;0.9061728395061729;0.09382716049382717;2.128395061728395;2.0;3;3;1;262;81;24;0.65;0.2;0.06
False;3.575892210006714;3;2;4;343;62;0;405;0.8469135802469135;0.15308641975308643;1.6493827160493828;2.0;2;2;1;262;81;0.65;0.2
False;2.099773406982422;3;1;4;262;143;0;405;0.6469135802469136;0.3530864197530864;1.0;1.0;1;1;1;262;0.65
False;3.8553333282470703;11;4;4;377;28;0;405;0.9308641975308642;0.0691358024691358;2.454320987654321;2.0;1;4;1;250;89;28;10;0.62;0.22;0.07;0.02
False;2.129610776901245;11;3;4;367;38;0;405;0.9061728395061729;0.09382716049382717;2.128395061728395;2.0;3;3;1;250;89;28;0.62;0.22;0.07
False;2.109992504119873;11;2;4;339;66;0;405;0.837037037037037;0.16296296296296298;1.6493827160493828;2.0;2;2;1;250;89;0.62;0.22
False;2.447960376739502;11;1;4;250;155;0;405;0.6172839506172839;0.38271604938271603;1.0;1.0;1;1;1;250;0.62
False;2.1235666275024414;21;4;4;380;25;0;405;0.9382716049382716;0.06172839506172839;2.454320987654321;2.0;1;4;1;220;101;51;8;0.54;0.25;0.13;0.02
False;5.127232313156128;21;3;4;372;33;0;405;0.9185185185185185;0.08148148148148149;2.128395061728395;2.0;3;3;1;220;101;51;0.54;0.25;0.13
False;2.1437888145446777;21;2;4;321;84;0;405;0.7925925925925926;0.2074074074074074;1.6493827160493828;2.0;2;2;1;220;101;0.54;0.25
False;4.091209650039673;21;1;4;220;185;0;405;0.5432098765432098;0.4567901234567901;1.0;1.0;1;1;1;220;0.54
True;1.280846357345581;3;4;4;366;39;0;405;0.9037037037037037;0.0962962962962963;1.7506172839506173;1.0;1;4;1;269;59;31;7;0.66;0.15;0.08;0.02
True;1.1905555725097656;3;3;4;357;48;0;405;0.8814814814814815;0.11851851851851852;1.5851851851851853;1.0;1;3;1;270;56;31;0.67;0.14;0.08
True;1.1457161903381348;3;2;4;326;79;0;405;0.8049382716049382;0.19506172839506172;1.385185185185185;1.0;1;2;1;270;56;0.67;0.14
True;1.1678199768066406;3;1;4;269;136;0;405;0.6641975308641975;0.3358024691358025;1.0;1.0;1;1;1;269;0.66
True;1.253105640411377;11;4;4;369;36;0;405;0.9111111111111111;0.08888888888888889;1.7506172839506173;1.0;1;4;1;272;57;32;8;0.67;0.14;0.08;0.02
True;1.2764897346496582;11;3;4;360;45;0;405;0.8888888888888888;0.1111111111111111;1.5851851851851853;1.0;1;3;1;272;57;31;0.67;0.14;0.08
True;1.1918184757232666;11;2;4;328;77;0;405;0.8098765432098766;0.19012345679012346;1.385185185185185;1.0;1;2;1;272;56;0.67;0.14
True;1.3944599628448486;11;1;4;272;133;0;405;0.671604938271605;0.32839506172839505;1.0;1.0;1;1;1;272;0.67
True;2.7660739421844482;21;4;4;369;36;0;405;0.9111111111111111;0.08888888888888889;1.7506172839506173;1.0;1;4;1;269;56;33;11;0.66;0.14;0.08;0.03
True;2.823136568069458;21;3;4;358;47;0;405;0.8839506172839506;0.11604938271604938;1.5851851851851853;1.0;1;3;1;269;56;33;0.66;0.14;0.08
True;1.7055144309997559;21;2;4;325;80;0;405;0.8024691358024691;0.19753086419753085;1.385185185185185;1.0;1;2;1;269;56;0.66;0.14
True;1.249817132949829;21;1;4;269;136;0;405;0.6641975308641975;0.3358024691358025;1.0;1.0;1;1;1;269;0.66
