is_comb;time;sliding_window_size;candidate_size;ja_version;correct;incorrect;empty_candidates;total;accuracy_overall;error_rate;avg_len_of_candidates;median_len_of_candidates;modus_len_of_candidates;max_len_of_candidates;min_len_of_candidates;guess_1;guess_2;guess_3;guess_4;guess_5;guess_6;guess_7;guess_8;guess_9;guess_perc_1;guess_perc_2;guess_perc_3;guess_perc_4;guess_perc_5;guess_perc_6;guess_perc_7;guess_perc_8;guess_perc_9
False;100.28661465644836;11;7;4;3671;963;0;4634;0.7921881743634009;0.20781182563659906;5.773845489857575;7.0;7;7;1;1774;743;406;152;272;160;164;0.38;0.16;0.09;0.03;0.06;0.03;0.04
True;100.28661465644836;11;7;4;3835;799;0;4634;0.8275787656452309;0.1724212343547691;2.485541648683643;1.0;1;7;1;3276;274;192;31;21;24;17;0.71;0.06;0.04;0.01;0.0;0.01;0.0
False;104.57838702201843;11;6;4;3507;1127;0;4634;0.756797583081571;0.243202416918429;5.089555459646094;6.0;6;6;1;1774;743;405;151;273;161;0.38;0.16;0.09;0.03;0.06;0.03
True;104.57838702201843;11;6;4;3818;816;0;4634;0.8239102287440656;0.1760897712559344;2.3336210617177384;1.0;1;6;1;3276;274;192;31;21;24;0.71;0.06;0.04;0.01;0.0;0.01
False;89.49850797653198;11;5;4;3347;1287;0;4634;0.7222701769529564;0.2777298230470436;4.398791540785498;5.0;5;5;1;1774;743;406;152;272;0.38;0.16;0.09;0.03;0.06
True;89.49850797653198;11;5;4;3794;840;0;4634;0.8187311178247734;0.18126888217522658;2.1797583081570995;1.0;1;5;1;3276;274;192;31;21;0.71;0.06;0.04;0.01;0.0
False;94.14684557914734;11;4;4;3076;1558;0;4634;0.6637893828226155;0.33621061717738454;3.6204143288735433;4.0;4;4;1;1774;744;407;151;0.38;0.16;0.09;0.03
True;94.14684557914734;11;4;4;3773;861;0;4634;0.8141993957703928;0.18580060422960726;1.982520500647389;1.0;1;4;1;3276;274;192;31;0.71;0.06;0.04;0.01
False;93.5627019405365;11;3;4;2922;1712;0;4634;0.6305567544238239;0.3694432455761761;2.790677600345274;3.0;3;3;1;1774;743;405;0.38;0.16;0.09
True;93.5627019405365;11;3;4;3742;892;0;4634;0.8075097108329736;0.19249028916702632;1.7136383254208027;1.0;1;3;1;3276;274;192;0.71;0.06;0.04
False;103.66309070587158;11;2;4;2517;2117;0;4634;0.5431592576607682;0.4568407423392318;1.9337505394907208;2.0;2;2;1;1774;743;0.38;0.16
True;103.66309070587158;11;2;4;3550;1084;0;4634;0.7660768234786361;0.23392317652136382;1.4091497626240828;1.0;1;2;1;3276;274;0.71;0.06
False;95.09581685066223;11;1;4;1774;2860;0;4634;0.38282261545101426;0.6171773845489857;1.0;1.0;1;1;1;1774;0.38
True;95.09581685066223;11;1;4;3276;1358;0;4634;0.7069486404833837;0.2930513595166163;1.0;1.0;1;1;1;3276;0.71
False;99.91183495521545;9;7;4;3673;961;0;4634;0.7926197669400087;0.20738023305999137;5.773845489857575;7.0;7;7;1;1805;757;382;155;258;141;175;0.39;0.16;0.08;0.03;0.06;0.03;0.04
True;99.91183495521545;9;7;4;3837;797;0;4634;0.8280103582218385;0.17198964177816142;2.485541648683643;1.0;1;7;1;3269;262;222;18;28;19;19;0.71;0.06;0.05;0.0;0.01;0.0;0.0
False;84.27650880813599;9;6;4;3501;1133;0;4634;0.755502805351748;0.24449719464825204;5.089555459646094;6.0;6;6;1;1805;755;383;155;262;141;0.39;0.16;0.08;0.03;0.06;0.03
True;84.27650880813599;9;6;4;3818;816;0;4634;0.8239102287440656;0.1760897712559344;2.3336210617177384;1.0;1;6;1;3269;262;222;18;28;19;0.71;0.06;0.05;0.0;0.01;0.0
False;92.12063646316528;9;5;4;3357;1277;0;4634;0.7244281398359949;0.2755718601640052;4.398791540785498;5.0;5;5;1;1805;755;381;156;260;0.39;0.16;0.08;0.03;0.06
True;92.12063646316528;9;5;4;3799;835;0;4634;0.8198100992662927;0.1801899007337074;2.1797583081570995;1.0;1;5;1;3269;262;222;18;28;0.71;0.06;0.05;0.0;0.01
False;89.16769027709961;9;4;4;3099;1535;0;4634;0.6687526974536038;0.3312473025463962;3.6204143288735433;4.0;4;4;1;1805;757;382;155;0.39;0.16;0.08;0.03
True;89.16769027709961;9;4;4;3771;863;0;4634;0.813767803193785;0.18623219680621494;1.982520500647389;1.0;1;4;1;3269;262;222;18;0.71;0.06;0.05;0.0
False;96.08258152008057;9;3;4;2941;1693;0;4634;0.6346568839015969;0.3653431160984031;2.790677600345274;3.0;3;3;1;1805;755;381;0.39;0.16;0.08
True;96.08258152008057;9;3;4;3753;881;0;4634;0.8098834700043159;0.19011652999568407;1.7136383254208027;1.0;1;3;1;3269;262;222;0.71;0.06;0.05
False;94.19390082359314;9;2;4;2562;2072;0;4634;0.552870090634441;0.4471299093655589;1.9337505394907208;2.0;2;2;1;1805;757;0.39;0.16
True;94.19390082359314;9;2;4;3531;1103;0;4634;0.7619766940008632;0.23802330599913682;1.4091497626240828;1.0;1;2;1;3269;262;0.71;0.06
False;89.30071902275085;9;1;4;1805;2829;0;4634;0.3895123003884333;0.6104876996115667;1.0;1.0;1;1;1;1805;0.39
True;89.30071902275085;9;1;4;3269;1365;0;4634;0.7054380664652568;0.2945619335347432;1.0;1.0;1;1;1;3269;0.71
False;87.80669331550598;3;7;4;3769;865;0;4634;0.8133362106171774;0.1866637893828226;5.773845489857575;7.0;7;7;1;1872;571;439;372;185;198;132;0.4;0.12;0.09;0.08;0.04;0.04;0.03
True;87.80669331550598;3;7;4;3860;774;0;4634;0.832973672852827;0.16702632714717308;2.485541648683643;1.0;1;7;1;3114;274;257;50;83;57;25;0.67;0.06;0.06;0.01;0.02;0.01;0.01
False;94.00107955932617;3;6;4;3637;997;0;4634;0.7848511005610703;0.21514889943892965;5.089555459646094;6.0;6;6;1;1872;571;439;372;185;198;0.4;0.12;0.09;0.08;0.04;0.04
True;94.00107955932617;3;6;4;3835;799;0;4634;0.8275787656452309;0.1724212343547691;2.3336210617177384;1.0;1;6;1;3114;274;257;50;83;57;0.67;0.06;0.06;0.01;0.02;0.01
